model name:                  Simple Shear
No. of elements:                       24
No. of Degrees of freedom:             63

=========================================================================================================================

Sum of permanent loads
x-direction:        0.00e+00
y-direction:        0.00e+00
z-direction:        0.00e+00

Sum of variable loads
x-direction:       -1.42e-14
y-direction:        0.00e+00
z-direction:        0.00e+00

=========================================================================================================================

     lbd_p    disp_p     lbd_v    disp_v     p/fcd    eps_cc   ip_cc        cw     eps_s   ip_cc
  0.00e+00  3.93e-02  3.22e+00  3.93e-02 -5.21e-05  0.00e+00       0  2.51e-05  1.22e-03      45
  0.00e+00  4.03e-02  3.25e+00  4.03e-02 -6.12e-05  0.00e+00       0  2.91e-05  1.33e-03      45
  0.00e+00  4.14e-02  3.29e+00  4.14e-02 -5.17e-05  0.00e+00       0  2.45e-05  1.43e-03      45
  0.00e+00  4.24e-02  3.32e+00  4.24e-02 -5.71e-05  0.00e+00       0  2.67e-05  1.54e-03      45
  0.00e+00  4.34e-02  3.36e+00  4.34e-02 -5.87e-05  0.00e+00       0  2.72e-05  1.65e-03      45
  0.00e+00  4.44e-02  3.39e+00  4.44e-02 -5.74e-05  0.00e+00       0  2.65e-05  1.76e-03      45
  0.00e+00  4.55e-02  3.42e+00  4.55e-02 -5.54e-05  0.00e+00       0  2.53e-05  1.88e-03      45
  0.00e+00  4.65e-02  3.45e+00  4.65e-02 -5.32e-05  0.00e+00       0  2.42e-05  1.99e-03      45
  0.00e+00  4.75e-02  3.48e+00  4.75e-02 -5.12e-05  0.00e+00       0  2.31e-05  2.10e-03      45
  0.00e+00  4.85e-02  3.51e+00  4.85e-02 -6.06e-05  0.00e+00       0  2.78e-05  2.21e-03      45
  0.00e+00  4.97e-02  3.55e+00  4.97e-02 -5.71e-05  0.00e+00       0  2.69e-05  2.35e-03      45
  0.00e+00  5.09e-02  3.58e+00  5.09e-02 -5.36e-05  0.00e+00       0  2.52e-05  2.49e-03      45
  0.00e+00  5.21e-02  3.62e+00  5.21e-02 -6.17e-05  0.00e+00       0  2.86e-05  2.63e-03      45
